562,-0.0608
563,-0.0664
564,-0.0602
565,-0.063
566,-0.0776
567,-0.077
568,-0.0836
569,-0.0824
570,-0.0948
571,-0.107
572,-0.1082
573,-0.0928
574,-0.0844
575,-0.0752
576,-0.0716
577,-0.0868
578,-0.093
579,-0.0864
580,-0.0886
581,-0.0832
582,-0.0858
583,-0.0884
584,-0.1032
585,-0.0966
586,-0.0908
587,-0.0758
588,-0.0704
589,-0.0806
590,-0.0892
591,-0.0874
592,-0.0936
593,-0.0876
594,-0.0858
595,-0.0836
596,-0.084
597,-0.0784
598,-0.0714
599,-0.074
600,-0.088
601,-0.0896
602,-0.0846
603,-0.0732
604,-0.075
605,-0.0726
606,-0.0704
607,-0.0634
608,-0.0658
609,-0.0716
610,-0.079
611,-0.077
612,-0.0794
613,-0.0854
614,-0.0718
615,-0.0794
616,-0.0808
617,-0.0838
618,-0.0918
619,-0.0892
620,-0.0844
621,-0.0898
622,-0.084
623,-0.0896
624,-0.0832
625,-0.0852
626,-0.0754
627,-0.0952
628,-0.0866
629,-0.0818
630,-0.103
631,-0.1026
632,-0.092
633,-0.0972
634,-0.0948
635,-0.1028
636,-0.091
637,-0.0824
638,-0.0844
639,-0.0854
640,-0.0836
641,-0.0838
642,-0.0872
643,-0.092
644,-0.093
645,-0.0912
646,-0.089
647,-0.0972
648,-0.1086
649,-0.0996
650,-0.0948
651,-0.083
652,-0.079
653,-0.06
654,-0.0748
655,-0.0782
656,-0.0802
657,-0.079
658,-0.0886
659,-0.0896
660,-0.1
661,-0.1072
662,-0.1184
663,-0.117
664,-0.1244
665,-0.1302
666,-0.1318
667,-0.1316
668,-0.137
669,-0.1366
670,-0.1488
671,-0.1392
672,-0.1434
673,-0.1578
674,-0.165
675,-0.1712
676,-0.1776
677,-0.1688
678,-0.1766
679,-0.182
680,-0.1704
681,-0.1684
682,-0.1532
683,-0.1532
684,-0.1548
685,-0.155
686,-0.1604
687,-0.1636
688,-0.158
689,-0.1668
690,-0.1558
691,-0.174
692,-0.1738
693,-0.1812
694,-0.1748
695,-0.1702
696,-0.1628
697,-0.1744
698,-0.1782
699,-0.1816
700,-0.1762
701,-0.1664
702,-0.1764
703,-0.1698
704,-0.1652
705,-0.1676
706,-0.1646
707,-0.1658
708,-0.157
709,-0.1434
710,-0.1428
711,-0.1256
712,-0.1248
713,-0.1318
714,-0.1312
715,-0.1402
716,-0.143
717,-0.1412
718,-0.137
719,-0.1346
720,-0.1292
721,-0.1312
722,-0.132
723,-0.1328
724,-0.1294
725,-0.1326
726,-0.1358
727,-0.1264
728,-0.1362
729,-0.1254
730,-0.1252
731,-0.1358
732,-0.1372
733,-0.1286
734,-0.1412
735,-0.1442
736,-0.1546
737,-0.1444
738,-0.1392
739,-0.1552
740,-0.1502
741,-0.1414
742,-0.134
743,-0.1296
744,-0.1298
745,-0.123
746,-0.1164
747,-0.1124
748,-0.0998
749,-0.099
750,-0.1134
751,-0.1176
752,-0.1028
753,-0.1068
754,-0.1114
755,-0.1048
756,-0.115
757,-0.114
758,-0.113
759,-0.1202
760,-0.1136
761,-0.1264
762,-0.1254
763,-0.1238
764,-0.1338
765,-0.1452
766,-0.1434
767,-0.1376
768,-0.1424
769,-0.1456
770,-0.1452
771,-0.1428
772,-0.1424
773,-0.138
774,-0.1404
775,-0.146
776,-0.1434
777,-0.143
778,-0.1368
779,-0.1416
780,-0.1456
781,-0.1546
782,-0.1666
783,-0.168
784,-0.1598
785,-0.1566
786,-0.1686
787,-0.1694
788,-0.1872
789,-0.1726
790,-0.1746
791,-0.1842
792,-0.1782
793,-0.1774
794,-0.158
795,-0.1534
796,-0.1432
